num,lib name,part,desc
278,antenna.SchLib,ANT_CELL_MD1705,"Antenna, Multilayer Chip, 800~2100MHz, 17x5mm"
279,antenna.SchLib,ANT_PCB_2P4G_IFA,"Antenna,Microstrip, 2.4GHz"
280,audio_codec.SchLib,TLV320AIC3106_QFN48,"AUDIO CODEC, STEREO, 8~96KHz, 16/20/24/32Bit"
281,audio_codec.SchLib,TLV320AIC3104_QFN32,"AUDIO CODEC, STEREO, 48KHz, 24-Bit, I2C, I2S"
282,audio_codec.SchLib,TLV320DAC3203_QFN24,"AUDIO CODEC, STEREO, 8~96KHz, 16/20/24/32Bit"
283,audio_codec.SchLib,TLV320AIC23_SSOP28,"AUDIO CODEC, STEREO, 8~96KHz, 16/20/24/32Bit"
284,audio_codec.SchLib,SGTL5000_QFN20,"AUDIO CODEC, STEREO, I2C, SPI, QFN20"
285,audio_codec.SchLib,SGTL5000_QFN32,"AUDIO CODEC, STEREO, I2C, SPI, 32-QFN"
286,audio_codec.SchLib,ADAU1761_QFN32,"AUDIO CODEC, STEREO, 96kHz, 24-bit"
287,audio_codec.SchLib,NAU8810_QFN20,"AUDIO CODEC, STEREO, I2C, I2S, 48KHz, 24-Bit"
288,audio_codec.SchLib,VS1053_QFP48,"AUDIO CODEC, STEREO, MP3"
289,audio_codec.SchLib,VS1003_QFP48,"AUDIO CODEC, STEREO, MP3"
290,audio_codec.SchLib,VS1001_QFP48,"AUDIO CODEC, STEREO, MP3"
291,audio_mic_spk.SchLib,SPEAKER_CMS-15116,"SPEAKER, 6Ohm, 94dB, 0.4~20KHz, SMD"
292,audio_mic_spk.SchLib,SPEAKER_CDS-16098,"SPEAKER, 8Ohm, 86dB, 0.1~20KHz, SMD"
293,audio_mic_spk.SchLib,SPEAKER_CDS-13138,"SPEAKER, 8Ohm, 87dB, SMD"
294,audio_mic_spk.SchLib,SPEAKER_CVS-3108,"SPEAKER, 8Ohm, 95dB, 1.05~1.45KHz"
295,audio_mic_spk.SchLib,SPEAKER_CVS-2308,"SPEAKER, 8Ohm, 88dB, 1.2~1.8KHz"
296,audio_mic_spk.SchLib,SPEAKER_CVS-1708,"SPEAKER, 8Ohm, 87dB, 200mW"
297,audio_mic_spk.SchLib,SPEAKER_SCS-17,"SPEAKER, Piezo, 92dB, 1.5~8KHz, 5~30V"
298,audio_mic_spk.SchLib,MIC_SPU0410L,"MICROPHONE, MEMS, 63dB SNR, 100~80kHz"
299,audio_mic_spk.SchLib,MIC_POM-3535,"MICROPHONE, 2.2KOHM -35DB TH"
300,audio_mic_spk.SchLib,MIC_AOM-4544,"MICROPHONE, 2.2KOHM -44DB TH"
301,audio_mic_spk.SchLib,BZ_SMD_8X8X3,"Buzzer, SMD, sealed 8.5x8.5x3mm LWH , 3Vp"
302,audio_mic_spk.SchLib,BZ_SMD_5X5X2,"Buzzer, SMD, sealed 5.0x5.0x2.1mm LWH 3Vp"
303,audio_mic_spk.SchLib,BZ_SMD_12X12,"Buzzer, SMD, 12.8X12.8X7.6mm LWH, Magnetic"
304,audio_mic_spk.SchLib,MIC_SPW2430,"MICROPHONE, MEMS, 59dB SNR"
305,audio_mic_spk.SchLib,MIC_SPH0642,"MICROPHONE, MEMS"
306,audio_mic_spk.SchLib,MIC_INMP441,"MICROPHONE, Omnidirectional, I2S"
307,audio_mic_spk.SchLib,MIC_WM7121,"MICROPHONE, MEMS, -38dB"
308,audio_mic_spk.SchLib,BUZZER_C22,"Buzzer, 22mm, Magnetic Transducer"
309,audio_mic_spk.SchLib,BUZZER_C17,"Buzzer, 17X4.6mm, Magnetic Transducer"
310,audio_mic_spk.SchLib,BUZZER_C16,"Buzzer, 16mm, Magnetic Transducer"
311,audio_mic_spk.SchLib,BUZZER_C14,"Buzzer, 14mm, Magnetic Transducer"
312,audio_mic_spk.SchLib,BUZZER_C12,"Buzzer, 12X8.5mm, Magnetic Transducer"
313,audio_mic_spk.SchLib,MIC_CMEJ-0415-42,"MICROPHONE, OMNI 4X1.5mm 2.2k -42DB"
314,audio_mic_spk.SchLib,MIC_WM-64,MICROPHONE OMNI 6X2.2MM W/CAP 2.2KOHM -44DB TH
315,audio_mic_spk.SchLib,MIC_WM-52,MICROPHONE OMNI
316,audio_mic_spk.SchLib,BUZZER_C9,"Buzzer, 9mm, Magnetic Transducer"
317,battery.SchLib,BATH_CR1220_CR2032,"BATTERY HOLDER, CR1220/CR2032"
318,battery.SchLib,BATH_CR2032_SMD2,"BATTERY HOLDER, CR2032 SMD"
319,battery.SchLib,BATH_CR1025,"BATTERY HOLDER, CR2032 SMD"
320,battery.SchLib,BATH_CR2032_SMD1,"BATTERY HOLDER, CR2032 SMD"
321,battery.SchLib,BATT_CONN_XT30V,"BATTERY, CONN_XT30V"
322,battery.SchLib,BATT_CONN_XT30R,"BATTERY, CONN_XT30R"
323,battery.SchLib,BATH_9V_635P636,"BATTERY HOLDER, 9v"
324,battery.SchLib,BATH_9V_593P594,"BATTERY HOLDER, 9v"
325,battery.SchLib,BATT_MS621FE,"BATTERY, Lithium, Rechargeable, 6.8mm"
326,battery.SchLib,BATT_MS518SE,"BATTERY, Lithium, Rechargeable, 6.8mm"
327,battery.SchLib,BATT_TS621E,"BATTERY, Lithium, Rechargeable, 6.8mm"
328,battery.SchLib,BATT_MS621T,"BATTERY, Lithium, Rechargeable, 6.8mm"
329,battery.SchLib,BATH_CR2032,"BATTERY HOLDER, CR2032"
330,battery.SchLib,BATH_CR1632_SMD,"BATTERY HOLDER, CR1632 CR1620 CR1616"
331,battery.SchLib,BATH_CR1632,"BATTERY HOLDER, CR1632 CR1620 CR1616"
332,battery.SchLib,BATH_CR1225,"BATTERY HOLDER, CR1225"
333,battery.SchLib,BATH_CR1220,"BATTERY HOLDER, CR1220"
334,battery.SchLib,BATH_9V_967,"BATTERY HOLDER, 9v"
335,battery.SchLib,BATH_AAX2,"BATTERY HOLDER, AA DUAL"
336,battery.SchLib,BATH_2994,"BATTERY HOLDER, 2994 COIN CELL 4.8mm"
337,battery.SchLib,BATH_AA,"BATTERY HOLDER, AA"
338,bluetooth.SchLib,BT_RN4870,"Bluetooth Bluetooth v4.2 Transceiver Module 2.4GHz Integrated,1.9V ~ 3.6V ."
339,bluetooth.SchLib,BT_HC-05_HDR,"Bluetooth Module, 2Mbps, 8Mb flash, 3.1~4.2V"
340,bluetooth.SchLib,BT_HC-06,"Bluetooth Module, 2Mbps, 8Mb flash, 3.1~4.2V"
341,buffer_digital.SchLib,SN74LXCH8T245_TSSOP24,"Level Translator, Octal, 420Mbps, 4kVESD, with Bus Hold"
342,buffer_digital.SchLib,SN74LVCH8T245_TSSOP24,"Level Translator, Octal, 10ns, 4kVESD, with Bus Hold"
343,buffer_digital.SchLib,SN74LVCC3245A_TSSOP24,"Level Translator, Octal, 320Mbps, 8kVESD"
344,buffer_digital.SchLib,SN74AXCH8T245_TSSOP24,"Level Translator, Octal, 380Mbps, 8kVESD, with Bus Hold"
345,buffer_digital.SchLib,SN74AVCH8T245_TVSOP24,"Level Translator, Octal, 320Mbps, 8kVESD, with Bus Hold"
346,buffer_digital.SchLib,SN74AVCH8T245_TSSOP24,"Level Translator, Octal, 320Mbps, 8kVESD, with Bus Hold"
347,buffer_digital.SchLib,SN74LXCH8T245_VQFN24,"Level Translator, Octal, 420Mbps, 4kVESD, with Bus Hold"
348,buffer_digital.SchLib,SN74LXC8T245_TSSOP24,"Level Translator, Octal, 420Mbps, 4kVESD"
349,buffer_digital.SchLib,SN74LVCH8T245_VQFN24,"Level Translator, Octal, 10ns, 4kVESD, with Bus Hold"
350,buffer_digital.SchLib,SN74LVC8T245_TSSOP24,"Level Translator, Octal, 10ns, 4kVESD"
351,buffer_digital.SchLib,SN74LVC4245A_TSSOP24,"Level Translator, Octal, 320Mbps, 8kVESD"
352,buffer_digital.SchLib,SN74AXCH8T245_VQFN24,"Level Translator, Octal, 380Mbps, 8kVESD, with Bus Hold"
353,buffer_digital.SchLib,SN74AXC8T245_TSSOP24,"Level Translator, Octal, 380Mbps, 8kVESD"
354,buffer_digital.SchLib,SN74AXC4T774_TSSOP16,"Level Translator, Quad, 310Mbps, 8kVESD"
355,buffer_digital.SchLib,SN74AVCH8T245_VQFN24,"Level Translator, Octal, 320Mbps, 8kVESD, with Bus Hold"
356,buffer_digital.SchLib,SN74AVCH4T245_UQFN16,"Buffer and Level Translator, 4-bit with bus hold"
357,buffer_digital.SchLib,SN74AVC8T245_TVSOP24,"Level Translator, Octal, 320Mbps, 8kVESD"
358,buffer_digital.SchLib,SN74AVC8T245_TSSOP24,"Level Translator, Octal, 320Mbps, 8kVESD"
359,buffer_digital.SchLib,SN74AVC4T245_TVSOP16,"Level Translator, Quad, 3State"
360,buffer_digital.SchLib,SN74AVC4T245_TSSOP16,"Level Translator, Quad, 3State"
361,buffer_digital.SchLib,SN74AVC2T245_PUQFN10,"Level Translator, Dual, 3State"
362,buffer_digital.SchLib,SN74LXC8T245_VQFN24,"Level Translator, Octal, 420Mbps, 4kVESD"
363,buffer_digital.SchLib,SN74LVTH245_TSSOP20,"Transceiver, Octal, 3-State"
364,buffer_digital.SchLib,SN74LVC8T245_VQFN24,"Level Translator, Octal, 10ns, 4kVESD"
365,buffer_digital.SchLib,SN74LVC2G241_VSSOP8,"Buffer/Line Driver, Dual, 3-State Outputs"
366,buffer_digital.SchLib,SN74LVC1G126_SOT553,"Buffer, Single"
367,buffer_digital.SchLib,SN74LVC1G126_SOT353,"Buffer, Single"
368,buffer_digital.SchLib,SN74LVC1G125_SOT353,"Buffer, Single"
369,buffer_digital.SchLib,SN74AXC8T245_VQFN24,"Level Translator, Octal, 380Mbps, 8kVESD"
370,buffer_digital.SchLib,SN74AXC8T245_UQFN24,"Level Translator, Octal, 380Mbps, 8kVESD"
371,buffer_digital.SchLib,SN74AXC4T774_WQFN16,"Level Translator, Quad, 310Mbps, 8kVESD"
372,buffer_digital.SchLib,SN74AXC4T774_UQFN16,"Level Translator, Quad, 310Mbps, 8kVESD"
373,buffer_digital.SchLib,SN74AXC4T245_UQFN16,"Buffer and Level Translator, 4-bit"
374,buffer_digital.SchLib,SN74AVC8T245_VQFN24,"Level Translator, Octal, 320Mbps, 8kVESD"
375,buffer_digital.SchLib,SN74AVC4T245_VQFN16,"Level Translator, Quad, 3State"
376,buffer_digital.SchLib,SN74AVC4T245_UQFN16,"Buffer and Level Translator, 4-bit"
377,buffer_digital.SchLib,SN74ALVC125_TSSOP14,"Buffer/Line Driver, Quad, Tri-State"
378,buffer_digital.SchLib,SN74AHC1G125_SOT353,"Buffer, Single"
379,buffer_digital.SchLib,TS3L301DGG_TSSOP48,"SPDT, Gigabit LAN switch, 16-bit to 8-bit"
380,buffer_digital.SchLib,SN74LVC2T45_VSSOP8,"Level Translator, Dual, 3State"
381,buffer_digital.SchLib,SN74LVC1T45_SOT363,"Level Translator, 1-bit"
382,buffer_digital.SchLib,SN74LVC1G126_USON6,"Buffer, Single"
383,buffer_digital.SchLib,SN74LVC1G07_SOT353,"Buffer/Line Driver, Single, Open-Drain Output"
384,buffer_digital.SchLib,SN74AVC4T245_SOP16,"Level Translator, Quad, 3State"
385,buffer_digital.SchLib,SN74AVC1T45_SOT563,"Level Translator, 1-bit"
386,buffer_digital.SchLib,SN74AVC1T45_SOT363,"Level Translator, 1-bit"
387,buffer_digital.SchLib,NC7SP125P5X_SOT353,"Buffer, ULP, 0.9-3.6V"
388,buffer_digital.SchLib,74AVC4T3144_UQFN12,"Level Translator, Quad, 100Mbps, UQFN-12"
389,buffer_digital.SchLib,74ALVC16245_SSOP48,"bus transceiver, 16-bit, with direction pin; 3-state"
390,buffer_digital.SchLib,SN74LVC1T45_SOT23,"Level Translator, 1-bit"
391,buffer_digital.SchLib,SN74LVC1G126_SON6,"Buffer, Single"
392,buffer_digital.SchLib,SN74LV541_TSSOP20,"Buffer/Line Driver, Octal, 3-State Outputs"
393,buffer_digital.SchLib,SN74HC245_TSSOP20,"Buffer/Line Driver, Bidirectional, Octal, 3-State Input/Output"
394,buffer_digital.SchLib,SN74HC244_TSSOP20,"Buffer/Line Driver, Octal, 3-State Outputs"
395,buffer_digital.SchLib,SN65LVELT23_MSOP8,"Buffer, Diff LVPECL/LVDS to LVTTL Translator, 2-CH, 3.3V"
396,buffer_digital.SchLib,SN65LVDS100_MSOP8,"Buffer, Diff LVPECL/LVDS/CML signaling, 3.3V"
397,buffer_digital.SchLib,74LVCH2T45_VSSOP8,"Level Translator, Dual, 3State"
398,buffer_digital.SchLib,74AVC4T245_UQFN16,"Buffer and Level Translator, 4-bit"
399,buffer_digital.SchLib,TXS0108E_TSSOP20,"Level Translator, Octal"
400,buffer_digital.SchLib,TXS0108E_NFBGA20,"Level Translator, Octal"
401,buffer_digital.SchLib,TXS0104E_TSSOP14,"Level Translator, Quad, Open-Drain & Push-Pull"
402,buffer_digital.SchLib,SN74LV541_VQFN20,"Buffer/Line Driver, Octal, 3-State Outputs"
403,buffer_digital.SchLib,SN74LS125_SSOP14,"Buffer/Line Driver, Quad, Tri-State"
404,buffer_digital.SchLib,SN74LS125_SOP14W,"Buffer/Line Driver, Quad, Tri-State"
405,buffer_digital.SchLib,SN74HC245_SSOP20,"Buffer/Line Driver, Bidirectional, Octal, 3-State Input/Output"
406,buffer_digital.SchLib,SN74HC244_SSOP20,"Buffer/Line Driver, Octal, 3-State Outputs"
407,buffer_digital.SchLib,SN65LVELT23_SOP8,"Buffer, Diff LVPECL/LVDS to LVTTL Translator, 2-CH, 3.3V"
408,buffer_digital.SchLib,NLSX5014_TSSOP14,"Level Translator, Quad, 100Mbps"
409,buffer_digital.SchLib,74LVT126_TSSOP14,"Buffer/Line Driver, Quad, Tri-State"
410,buffer_digital.SchLib,74AVC2T45_VSSOP8,"Level Translator, Dual, 3State"
411,buffer_digital.SchLib,TXU0304_TSSOP14,"Level Translator, Quad, 200Mbps, Push-Pull, fixed direction, with Schmitt-Trigger"
412,buffer_digital.SchLib,TXU0204_TSSOP14,"Level Translator, Quad, 200Mbps, Push-Pull, fixed direction, with Schmitt-Trigger"
413,buffer_digital.SchLib,TXU0104_TSSOP14,"Level Translator, Quad, 200Mbps, Push-Pull, fixed direction, with Schmitt-Trigger"
414,buffer_digital.SchLib,TXS0108E_VQFN20,"Level Translator, Octal"
415,buffer_digital.SchLib,TXS0104E_WQFN14,"Level Translator, Quad, Open-Drain & Push-Pull"
416,buffer_digital.SchLib,TXS0104E_VQFN14,"Level Translator, Quad, Open-Drain & Push-Pull"
417,buffer_digital.SchLib,TXS0104E_UQFN12,"Level Translator, Quad, Open-Drain & Push-Pull"
418,buffer_digital.SchLib,TXBN0304_UQFN12,"Level Translator, Quad, 140Mbps, Push-Pull, Auto-bidirectional, OE active low"
419,buffer_digital.SchLib,TXB0108_TSSOP20,"Level Translator, Octal, 100Mbps, Push-Pull, Auto-bidirectional"
420,buffer_digital.SchLib,TXB0104_TSSOP14,"Level Translator, Quad, 100Mbps, Push-Pull"
421,buffer_digital.SchLib,SN74LS157_SOP16,"Multiplexer/Selector, Quad, 2to1"
422,buffer_digital.SchLib,SN74LS157_DIP16,"Multiplexer/Selector, Quad, 2to1"
423,buffer_digital.SchLib,SN74LS125_SOP14,"Buffer/Line Driver, Quad, Tri-State"
424,buffer_digital.SchLib,SN74LS125_DIP14,"Buffer/Line Driver, Quad, Tri-State"
425,buffer_digital.SchLib,SN74HC245_SOP20,"Buffer/Line Driver, Bidirectional, Octal, 3-State Input/Output"
426,buffer_digital.SchLib,SN74HC245_DIP20,"Buffer/Line Driver, Bidirectional, Octal, 3-State Input/Output"
427,buffer_digital.SchLib,SN74HC244_SOP20,"Buffer/Line Driver, Octal, 3-State Outputs"
428,buffer_digital.SchLib,SN74HC244_DIP20,"Buffer/Line Driver, Octal, 3-State Outputs"
429,buffer_digital.SchLib,SN65EPT22_MSOP8,"Buffer, LVTTL/LVCMOS to Diff-LVPECL , DUAL, 4000Mbps, 3.3V, VSSOP (DGK)"
430,buffer_digital.SchLib,NLSX5014_UQFN12,"Level Translator, Quad, 100Mbps, UQFN-12"
431,buffer_digital.SchLib,NLSV1T34_ULLGA6,"Level Translator, 1BIT 0.9-4.5V 613AF"
432,buffer_digital.SchLib,MC100EPT20_SON8,"Buffer, LVTTL/LVCMOS to Diff-LVPECL , 1GHz, 3.3V, DFN-8"
433,buffer_digital.SchLib,MAX13035E_QFN16,"Level Translator, 6-ch, 100Mbps"
434,buffer_digital.SchLib,M74HCT244_SO20W,"Buffer, Octal, 3 State Outputs"
435,buffer_digital.SchLib,LSF0204_TSSOP14,"Level Translator, 4CH, Bidirectional, Open-Drain/Push-Pull App,  GPIO, MDIO, PMBus, SMBus, SDIO, UART, I2C"
436,buffer_digital.SchLib,LSF0108_TSSOP20,"Level Translator, 8CH, Bidirectional, Open-Drain/Push-Pull App, GPIO, MDIO, PMBus, SMBus, SDIO, UART, I2C"
437,buffer_digital.SchLib,DS90LV804_QFN32,"Buffer/Line Driver, 4CH, LVDS, 800Mbps"
438,buffer_digital.SchLib,74LV1T126_X2SON,"Buffer, Single"
439,buffer_digital.SchLib,TXV0108_VQFN24,"Level Translator, Octal, 500Mbps, Low-Skew, Low-Jitter"
440,buffer_digital.SchLib,TXU0304_VQFN14,"Level Translator, Quad, 200Mbps, Push-Pull, fixed direction, with Schmitt-Trigger"
441,buffer_digital.SchLib,TXU0304_UQFN12,"Level Translator, Quad, 200Mbps, Push-Pull, fixed direction, with Schmitt-Trigger"
442,buffer_digital.SchLib,TXU0204_VQFN14,"Level Translator, Quad, 200Mbps, Push-Pull, fixed direction, with Schmitt-Trigger"
443,buffer_digital.SchLib,TXU0204_UQFN12,"Level Translator, Quad, 200Mbps, Push-Pull, fixed direction, with Schmitt-Trigger"
444,buffer_digital.SchLib,TXU0104_VQFN14,"Level Translator, Quad, 200Mbps, Push-Pull, fixed direction, with Schmitt-Trigger"
445,buffer_digital.SchLib,TXU0104_UQFN12,"Level Translator, Quad, 200Mbps, Push-Pull, fixed direction, with Schmitt-Trigger"
446,buffer_digital.SchLib,TXS02612_QFN24,"I/O Expander, SDIO"
447,buffer_digital.SchLib,TXS0104E_SOP14,"Level Translator, Quad, Open-Drain & Push-Pull"
448,buffer_digital.SchLib,TXS0102_X2SONM,"Level Translator, Dual, OpenDrain/PushPull App"
449,buffer_digital.SchLib,TXS0102_X2SONE,"Level Translator, Dual, OpenDrain/PushPull App"
450,buffer_digital.SchLib,TXS0102_VSSOP8,"Level Translator, Dual, OpenDrain/PushPull App"
451,buffer_digital.SchLib,TXS0102_TSSOP8,"Level Translator, Dual, OpenDrain/PushPull App"
452,buffer_digital.SchLib,TXB0304_UQFN12,"Level Translator, Quad, 140Mbps, Push-Pull, Auto-bidirectional"
453,buffer_digital.SchLib,TXB0108_VQFN20,"Level Translator, Octal, 100Mbps, Push-Pull, Auto-bidirectional"
454,buffer_digital.SchLib,TXB0104_VQFN14,"Level Translator, Quad, 100Mbps, Push-Pull"
455,buffer_digital.SchLib,TXB0104_UQFN12,"Level Translator, Quad, 100Mbps, Push-Pull"
456,buffer_digital.SchLib,TXB0102_VSSOP8,"Level Translator, Dual, Push-Pull"
457,buffer_digital.SchLib,PCA9306_SON8,"Level Translator, I2C"
458,buffer_digital.SchLib,PCA9306_VSSOP8,"Level Translator, I2C"
459,buffer_digital.SchLib,PCA9306_TSSOP8,"Level Translator, I2C"
460,buffer_digital.SchLib,NC7WZ07_SOT363,"Buffer, Dual, UHS, OpenDrainOutput"
461,buffer_digital.SchLib,LSF0204_VQFN14,"Level Translator, 4CH, Bidirectional, Open-Drain/Push-Pull App,  GPIO, MDIO, PMBus, SMBus, SDIO, UART, I2C"
462,buffer_digital.SchLib,LSF0204_UQFN12,"Level Translator, 4CH, Bidirectional, Open-Drain/Push-Pull App,  GPIO, MDIO, PMBus, SMBus, SDIO, UART, I2C"
463,buffer_digital.SchLib,LSF0108_VQFN20,"Level Translator, 8CH, Bidirectional, Open-Drain/Push-Pull App, GPIO, MDIO, PMBus, SMBus, SDIO, UART, I2C"
464,buffer_digital.SchLib,FXLA104_UMLP12,"Level Translator, Quad, 100Mbps, UMLP-12"
465,buffer_digital.SchLib,74LVT126_QFN14,"Buffer/Line Driver, Quad, Tri-State"
466,buffer_digital.SchLib,74AVC2T45_SON8,"Level Translator, Dual, 3State"
467,buffer_digital.SchLib,TXB0108_SON20,"Level Translator, Octal, 100Mbps, Push-Pull, Auto-bidirectional"
468,buffer_digital.SchLib,74AC245_SO20W,"Buffer/Line Driver, Bidirectional, Octal with 3-State Input/Output"
469,buffer_digital.SchLib,74AC244_SO20W,"Buffer/Line Driver, Octal with 3-State Output"
470,buffer_digital.SchLib,SN75452_SOP8,"Driver, Dual-Peripheral, High-Current, High-Speed Switching"
471,buffer_digital.SchLib,SN75452_DIP8,"Driver, Dual-Peripheral, High-Current, High-Speed Switching"
472,buffer_digital.SchLib,SN7407_SOP14,"Buffer/ Line Driver, Hex, Open-Collector High-Voltage Outputs"
473,buffer_digital.SchLib,SN7407_DIP14,"Buffer/ Line Driver, Hex, Open-Collector High-Voltage Outputs"
474,buffer_digital.SchLib,PCA9517_SOP8,"Level Translator, I2C"
475,buffer_digital_isolator.SchLib,ISO7240CF_SOP16W,"Isolator, Quad,"
476,buffer_digital_isolator.SchLib,ADuM5412_SSOP24W,"Isolator, Quad, Integrated DC2DC 100mW"
477,buffer_digital_isolator.SchLib,ADuM5411_SSOP24W,"Isolator, Quad, Integrated DC2DC 100mW"
478,buffer_digital_isolator.SchLib,ADuM5410_SSOP24W,"Isolator, Quad, Integrated DC2DC 100mW"
479,buffer_digital_isolator.SchLib,ADuM5404C_SOP16W,"Isolator, Quad, Integrated DC2DC 500mW"
480,buffer_digital_isolator.SchLib,ADuM5404A_SOP16W,"Isolator, Quad, Integrated DC2DC 500mW"
481,buffer_digital_isolator.SchLib,ADuM5403C_SOP16W,"Isolator, Quad, Integrated DC2DC 500mW"
482,buffer_digital_isolator.SchLib,ADuM5403A_SOP16W,"Isolator, Quad, Integrated DC2DC 500mW"
483,buffer_digital_isolator.SchLib,ADuM5402C_SOP16W,"Isolator, Quad, Integrated DC2DC 500mW"
484,buffer_digital_isolator.SchLib,ADuM5402A_SOP16W,"Isolator, Quad, Integrated DC2DC 500mW"
485,buffer_digital_isolator.SchLib,ADuM5401C_SOP16W,"Isolator, Quad, Integrated DC2DC 500mW"
486,buffer_digital_isolator.SchLib,ADuM5401A_SOP16W,"Isolator, Quad, Integrated DC2DC 500mW"
487,buffer_digital_isolator.SchLib,ISOW7841_SOP16W,"Isolator, Quad,"
488,buffer_digital_isolator.SchLib,ISO7720Q_SOP16W,"Isolators, Dual, Low-Power, 100Mbps, 5KVrms"
489,buffer_digital_isolator.SchLib,ISO7242M_SOP16W,"Isolator, Quad,"
490,buffer_digital_isolator.SchLib,ISO7242C_SOP16W,"Isolator, Quad,"
491,buffer_digital_isolator.SchLib,ISO7241M_SOP16W,"Isolator, Quad,"
492,buffer_digital_isolator.SchLib,ISO7241C_SOP16W,"Isolator, Quad,"
493,buffer_digital_isolator.SchLib,ISO7240M_SOP16W,"Isolator, Quad,"
494,buffer_digital_isolator.SchLib,ISO7240C_SOP16W,"Isolator, Quad,"
495,buffer_digital_isolator.SchLib,ISO7741_SSOP16,"Isolator, Quad, Low-Power"
496,buffer_digital_isolator.SchLib,ISO7721_SOP16W,"Isolators, Dual, Low-Power, 100Mbps, 5KVrms"
497,buffer_digital_isolator.SchLib,ISO7720_SOP16W,"Isolators, Dual, Low-Power, 100Mbps, 5KVrms"
498,buffer_digital_isolator.SchLib,CA-IS3722_SOP8,"Isolators, Dual, 40Mbps"
499,buffer_digital_isolator.SchLib,?131U31_SOP16,"Isolator, Triple"
500,buffer_digital_isolator.SchLib,?141U31_SOP16,"Isolator, Quad"
501,buffer_digital_isolator.SchLib,?130U31_SOP16,"Isolator, Triple"
502,buffer_digital_isolator.SchLib,?140U31_SOP16,"Isolator, Quad"
503,buffer_digital_isolator.SchLib,ISO7721_SOP8W,"Isolators, Dual, Low-Power, 100Mbps, 5KVrms"
504,buffer_digital_isolator.SchLib,ISO7720_SOP8W,"Isolators, Dual, Low-Power, 100Mbps, 5KVrms"
505,buffer_digital_isolator.SchLib,ISO7720Q_SOP8,"Isolators, Dual, Low-Power, 100Mbps, 5KVrms"
506,buffer_digital_isolator.SchLib,ISO7420M_SOP8,"Isolators, Dual, Low-Power, 1Mbps"
507,buffer_digital_isolator.SchLib,ISO7721_SOP8,"Isolators, Dual, Low-Power, 100Mbps, 5KVrms"
508,buffer_digital_isolator.SchLib,ISO7720_SOP8,"Isolators, Dual, Low-Power, 100Mbps, 5KVrms"
509,buffer_digital_isolator.SchLib,ISO7421_SOP8,"Isolators, Dual, Low-Power, 1Mbps"
510,buffer_digital_isolator.SchLib,ISO7420_SOP8,"Isolators, Dual, Low-Power, 1Mbps"
511,buffer_digital_isolator.SchLib,ISO7221_SOP8,"Isolator, Dual, 2.5kV, 1Mbps"
512,buffer_digital_isolator.SchLib,ISO1541_SOP8,"Isolator, I2C, SDA Bidirectional, SCL unidirect"
513,buffer_digital_isolator.SchLib,ISO1540_SOP8,"Isolator, I2C, Bidirectional,"
514,buffer_digital_isolator.SchLib,ISO721_SOP8,"Isolator, highspeed"
515,camera.SchLib,RPICAM_V1.3_FPC15,"Camera Module, Color CMOS 5MP, MIPI-CSI FPC15"
516,camera.SchLib,OV2640_7670_FPC24,"Camera Module, Color, DVP FPC24"
517,camera.SchLib,RPICAM_V2_FPC22,"Camera Module, Color, MIPI-CSI FPC22"
518,camera.SchLib,OV7670_HDR2X8,"Camera Module, Color CMOS VGA (640 x 480)  DVP HDR2X8"
519,camera.SchLib,OV7670_FPC24,"Camera Module, Color CMOS VGA (640 x 480)  DVP FPC24"
520,camera.SchLib,OV2640_FPC24,"Camera Module, Color CMOS 2MP, DVP FPC24"
521,can_phy.SchLib,TCAN1042HGV_SOP8,"CAN,  Transceivers, Fault Protected, FD"
522,can_phy.SchLib,SN65HVD1050_SOP8,"CAN, Transceiver, EMC-Optimized, 5VCC"
523,can_phy.SchLib,SN65HVD1040_SOP8,"CAN, Transceiver, EMC-Optimized, 5VCC"
524,can_phy.SchLib,SN65HVD233_SOP8,"CAN,  Transceivers, 3.3VCC"
525,can_phy.SchLib,SN65HVD230_SOP8,"CAN,  Transceivers, 3.3V (VDD)"
526,can_phy.SchLib,AMIS-30660_SOP8,"CAN, phy, High speed, 5V (VDD), Compatible with 3.3V Devices"
527,can_phy.SchLib,PCA82C251_SOP8,"CAN, phy, High speed 1MBd, 5V (VDD)"
528,can_phy.SchLib,PCA82C250_SOP8,"CAN, phy, High speed 1MBd, 5V (VDD)"
529,can_phy.SchLib,ADM3053_SOP20W,"CAN Transceiver, Isolated, Signal and Power, Integrated Isolated DC-to-DC Converter"
530,can_phy.SchLib,ADM3052_SOP16W,"CAN Transceiver, Isolated, Integrated  High Voltage, Bus-Side, Linear Regulator"
531,can_phy.SchLib,TJF1051_SOP8,"CAN, phy, High sp 5Mbps, 5V (VDD), 3/5V (VIO)"
532,can_phy.SchLib,TJA1051_SOP8,"CAN, phy, High sp 5Mbps, 5V (VDD), 3/5V (VIO)"
533,can_phy.SchLib,TJA1040_SOP8,"CAN, phy, High speed, 5V (VDD)"
534,can_phy.SchLib,MCP2551_SOP8,"Can, Transceiver, High Speed, 5V (VDD)"
535,can_phy.SchLib,MCP2551_DIP8,"Can, Transceiver, High Speed, 5V (VDD)"
536,can_phy.SchLib,MAX3051_SOP8,"Can, Transceiver, High Speed, 3.3V (VDD)"
537,CapTouchSense.SchLib,LC717A30UJ_SSOP30,"CapTouchSensor, 8-CH, I2C/SPI, SSOP30"
